participant_id,household_size,contact_home,contact_work,contact_school,contact_transport,contact_leisure,contact_other,gender_female,gender_male,age_adult,age_elderly,age_young,age_years
3584,2,0,0,0,0,0,1,1,0,1,0,0,29
3585,2,1,0,0,0,0,0,1,0,1,0,0,34
3585,2,0,0,0,0,0,1,1,0,1,0,0,52
3585,2,1,0,0,0,0,0,1,0,1,0,0,28
3585,2,1,0,0,0,0,0,1,0,0,1,0,72
3586,4,0,1,0,0,0,0,1,0,1,0,0,38
3586,4,0,1,0,0,0,0,1,0,1,0,0,39
3586,4,1,0,0,0,0,0,1,0,0,0,1,3
3586,4,0,1,0,0,0,0,1,0,1,0,0,37
3586,4,0,1,0,0,0,0,1,0,1,0,0,60
3586,4,0,1,0,0,0,0,1,0,1,0,0,30
3586,4,1,0,0,0,0,0,1,0,0,0,1,1
3586,4,0,1,0,0,0,0,1,0,1,0,0,50
3586,4,0,0,0,0,0,1,1,0,1,0,0,47
3586,4,0,1,0,0,0,0,1,0,1,0,0,30
3586,4,0,1,0,0,0,0,1,0,1,0,0,30
3586,4,0,1,0,0,0,0,1,0,1,0,0,50
3586,4,1,0,0,0,0,0,1,0,1,0,0,27
3586,4,0,0,0,0,0,1,1,0,1,0,0,47
3586,4,0,1,0,0,0,0,1,0,1,0,0,38
3586,4,1,0,0,0,0,0,1,0,0,0,1,14
3586,4,1,0,0,0,0,0,1,0,1,0,0,49
3586,4,0,1,0,0,0,0,1,0,1,0,0,52
3586,4,1,0,0,0,0,0,1,0,1,0,0,42
3586,4,1,0,0,0,0,0,1,0,1,0,0,51
3586,4,1,0,0,0,0,0,1,0,1,0,0,60
3586,4,0,1,0,0,0,0,1,0,1,0,0,50
3587,4,1,0,0,0,0,0,0,1,0,0,1,1
3587,4,0,0,0,1,0,0,0,1,1,0,0,25
3587,4,1,0,0,0,0,0,0,1,0,0,1,14
3587,4,0,0,0,0,0,1,0,1,1,0,0,62
3587,4,1,0,0,0,0,0,0,1,1,0,0,26
3587,4,0,0,0,1,0,0,0,1,1,0,0,35
3587,4,1,0,0,0,0,0,0,1,0,0,1,3
3587,4,0,0,0,0,0,1,0,1,1,0,0,57
3587,4,1,0,0,0,0,0,0,1,1,0,0,50
3587,4,0,0,0,0,1,0,0,1,1,0,0,28
3587,4,0,1,0,0,0,0,0,1,1,0,0,49
3587,4,0,0,0,0,0,1,0,1,1,0,0,37
3587,4,1,0,0,0,0,0,0,1,1,0,0,28
3587,4,0,1,0,0,0,0,0,1,1,0,0,47
3587,4,0,0,0,0,0,1,0,1,1,0,0,22
3587,4,0,0,0,1,0,0,0,1,1,0,0,38
3587,4,0,1,0,0,0,0,0,1,1,0,0,54
3587,4,0,0,0,0,0,1,0,1,1,0,0,39
3587,4,0,0,0,0,0,1,0,1,1,0,0,44
3587,4,0,1,0,0,0,0,0,1,1,0,0,52
3587,4,0,1,0,0,0,0,0,1,1,0,0,20
3588,2,1,0,0,0,0,0,0,1,1,0,0,60
3588,2,1,0,0,0,0,0,0,1,1,0,0,32
3588,2,1,0,0,0,0,0,0,1,0,0,1,3
3588,2,0,0,0,0,0,1,0,1,1,0,0,51
3588,2,1,0,0,0,0,0,0,1,1,0,0,58
3589,2,1,0,0,0,0,0,1,0,1,0,0,36
3589,2,0,0,0,0,0,1,1,0,0,1,0,87
3589,2,0,0,0,0,0,1,1,0,1,0,0,30
3589,2,1,0,0,0,0,0,1,0,1,0,0,32
3589,2,1,0,0,0,0,0,1,0,1,0,0,50
3589,2,0,0,0,0,0,1,1,0,1,0,0,50
3589,2,0,0,0,0,0,1,1,0,1,0,0,25
3589,2,1,0,0,0,0,0,1,0,1,0,0,65
3589,2,0,0,0,0,0,1,1,0,1,0,0,45
3589,2,1,0,0,0,0,0,1,0,1,0,0,18
3589,2,0,0,0,0,0,1,1,0,1,0,0,40
3589,2,1,0,0,0,0,0,1,0,1,0,0,22
3589,2,1,0,0,0,0,0,1,0,1,0,0,35
3589,2,1,0,0,0,0,0,1,0,1,0,0,17
3589,2,0,0,0,0,0,1,1,0,0,1,0,75
3589,2,1,0,0,0,0,0,1,0,0,1,0,72
3589,2,0,0,0,0,0,1,1,0,1,0,0,40
3589,2,0,0,0,0,0,1,1,0,1,0,0,55
3589,2,1,0,0,0,0,0,1,0,1,0,0,33
3589,2,0,0,0,0,0,1,1,0,1,0,0,70
3589,2,0,0,0,0,0,1,1,0,1,0,0,50
3589,2,1,0,0,0,0,0,1,0,1,0,0,20
3590,2,0,0,0,0,0,1,1,0,0,1,0,72
3590,2,0,0,0,0,0,1,1,0,1,0,0,46
3590,2,1,0,0,0,0,0,1,0,0,1,0,76
3590,2,0,0,0,0,0,1,1,0,1,0,0,46
3590,2,1,0,0,0,0,0,1,0,1,0,0,17
3590,2,1,0,0,0,0,0,1,0,1,0,0,20
3591,5,0,0,0,0,0,1,1,0,0,0,1,4
3591,5,1,0,0,0,0,0,1,0,0,0,1,0
3591,5,0,0,0,0,0,1,1,0,1,0,0,39
3591,5,0,0,0,0,0,1,1,0,0,0,1,2
3591,5,0,0,0,0,0,1,1,0,1,0,0,26
3591,5,1,0,0,0,0,0,1,0,0,1,0,75
3591,5,1,0,0,0,0,0,1,0,1,0,0,39
3591,5,1,0,0,0,0,0,1,0,1,0,0,55
3591,5,1,0,0,0,0,0,1,0,0,0,1,5
3591,5,0,0,0,0,0,1,1,0,1,0,0,41
3591,5,0,0,0,0,0,1,1,0,1,0,0,27
3591,5,0,0,0,0,0,1,1,0,1,0,0,40
3591,5,1,0,0,0,0,0,1,0,1,0,0,26
3591,5,1,0,0,0,0,0,1,0,1,0,0,29
3591,5,0,0,0,0,0,1,1,0,1,0,0,16
3591,5,0,0,0,0,0,1,1,0,1,0,0,28
3591,5,1,0,0,0,0,0,1,0,1,0,0,44
3592,4,1,0,0,0,0,0,0,1,0,0,1,3
3592,4,1,0,0,0,0,0,0,1,1,0,0,32
3592,4,1,0,0,0,0,0,0,1,1,0,0,34
3592,4,0,1,0,0,0,0,0,1,1,0,0,36
3592,4,0,0,0,1,0,0,0,1,1,0,0,40
3592,4,1,0,0,0,0,0,0,1,1,0,0,69
3592,4,1,0,0,0,0,0,0,1,1,0,0,31
3593,5,1,0,0,0,0,0,0,1,0,0,1,8
3593,5,0,0,0,0,0,1,0,1,1,0,0,54
3593,5,0,1,0,0,0,0,0,1,1,0,0,33
3593,5,1,0,0,0,0,1,0,1,1,0,0,44
3593,5,1,0,0,0,0,1,0,1,1,0,0,28
3593,5,0,1,0,1,0,0,0,1,1,0,0,23
3593,5,0,1,0,1,0,0,0,1,1,0,0,31
3593,5,0,1,0,0,0,0,0,1,1,0,0,41
3593,5,0,1,0,0,0,1,0,1,1,0,0,66
3593,5,0,1,0,1,0,0,0,1,1,0,0,33
3593,5,1,0,0,0,0,0,0,1,0,1,0,76
3593,5,0,0,0,0,0,1,0,1,1,0,0,50
3593,5,1,0,0,0,0,0,0,1,1,0,0,33
3593,5,1,0,0,0,0,0,0,1,0,0,1,2
3593,5,0,0,0,0,0,1,0,1,1,0,0,44
3593,5,0,0,0,0,0,1,0,1,1,0,0,45
3593,5,1,0,0,0,0,1,0,1,1,0,0,43
3594,7,1,0,0,0,0,0,0,1,0,1,0,83
3594,7,1,0,0,0,0,0,0,1,0,0,1,11
3594,7,0,0,0,0,0,1,0,1,1,0,0,23
3594,7,1,0,0,0,0,0,0,1,1,0,0,23
3594,7,1,0,0,0,0,0,0,1,1,0,0,48
3594,7,1,0,0,0,0,0,0,1,1,0,0,24
3594,7,0,0,0,0,0,1,0,1,1,0,0,24
3595,4,1,0,0,0,0,0,0,1,1,0,0,33
3595,4,0,0,0,0,0,1,0,1,1,0,0,51
3595,4,1,0,0,0,0,0,0,1,0,0,1,13
3595,4,1,0,0,0,0,0,0,1,0,0,1,10
3595,4,0,0,0,0,1,0,0,1,1,0,0,30
3595,4,0,0,0,0,0,1,0,1,1,0,0,47
3595,4,0,1,0,0,0,0,0,1,1,0,0,36
3596,4,0,0,0,0,0,1,1,0,1,0,0,27
3596,4,0,0,0,0,0,1,1,0,1,0,0,25
3596,4,1,0,0,0,0,0,1,0,0,0,1,10
3596,4,1,0,0,0,0,0,1,0,1,0,0,60
3596,4,1,0,0,0,0,0,1,0,0,1,0,93
3596,4,1,0,0,0,0,0,1,0,0,0,1,2
3596,4,1,0,0,0,0,0,1,0,1,0,0,55
3596,4,0,0,0,0,0,1,1,0,1,0,0,25
3596,4,1,0,0,0,0,0,1,0,0,0,1,3
3597,2,0,1,0,0,0,0,1,0,1,0,0,21
3597,2,0,1,0,0,0,0,1,0,1,0,0,24
3597,2,0,1,0,0,0,0,1,0,1,0,0,42
3597,2,0,1,0,0,0,0,1,0,1,0,0,52
3597,2,0,1,0,0,0,0,1,0,1,0,0,40
3597,2,0,1,0,0,0,0,1,0,1,0,0,20
3597,2,0,1,0,0,0,0,1,0,1,0,0,26
3597,2,0,1,0,0,0,0,1,0,1,0,0,21
3597,2,1,0,0,0,0,0,1,0,1,0,0,58
3597,2,0,1,0,0,0,0,1,0,1,0,0,52
3597,2,0,1,0,0,0,0,1,0,1,0,0,30
3597,2,0,1,0,0,0,0,1,0,1,0,0,24
3597,2,0,1,0,0,0,0,1,0,1,0,0,33
3597,2,0,1,0,0,0,0,1,0,1,0,0,32
3597,2,0,1,0,0,0,0,1,0,1,0,0,18
3597,2,0,1,0,0,0,0,1,0,1,0,0,28
3597,2,0,1,0,0,0,0,1,0,1,0,0,44
3597,2,0,1,0,0,0,0,1,0,1,0,0,62
3597,2,0,1,0,0,0,0,1,0,1,0,0,20
3597,2,0,1,0,0,0,0,1,0,1,0,0,31
3597,2,0,1,0,0,0,0,1,0,1,0,0,26
3597,2,0,1,0,0,0,0,1,0,1,0,0,23
3597,2,0,1,0,0,0,0,1,0,1,0,0,52
3597,2,0,1,0,0,0,0,1,0,1,0,0,18
3597,2,0,1,0,0,0,0,1,0,1,0,0,25
3597,2,1,0,0,0,0,0,1,0,1,0,0,27
3597,2,0,1,0,0,0,0,1,0,1,0,0,23
3597,2,0,1,0,0,0,0,1,0,1,0,0,20
3597,2,0,1,0,0,0,0,1,0,1,0,0,52
3597,2,0,1,0,0,0,0,1,0,1,0,0,21
3597,2,0,1,0,0,0,0,1,0,1,0,0,32
3597,2,0,1,0,0,0,0,1,0,1,0,0,28
3597,2,0,1,0,0,0,0,1,0,1,0,0,42
3598,8,1,0,0,0,0,0,1,0,1,0,0,19
3598,8,1,0,0,0,0,0,1,0,1,0,0,58
3598,8,1,0,0,0,0,0,1,0,1,0,0,19
3598,8,1,0,0,0,0,0,1,0,1,0,0,23
3598,8,1,0,0,0,0,0,1,0,0,0,1,10
3598,8,1,0,0,0,0,0,1,0,1,0,0,26
3598,8,1,0,0,0,0,0,1,0,1,0,0,48
3598,8,1,0,0,0,0,0,1,0,1,0,0,48
3598,8,1,0,0,0,0,0,1,0,0,0,1,3
3598,8,1,0,0,0,0,0,1,0,1,0,0,42
3598,8,1,0,0,0,0,0,1,0,1,0,0,57
3598,8,1,0,0,0,0,0,1,0,1,0,0,39
3598,8,1,0,0,0,0,0,1,0,1,0,0,18
3598,8,1,0,0,0,0,0,1,0,1,0,0,48
3599,3,0,0,0,0,0,1,0,1,1,0,0,17
3599,3,0,1,0,0,0,0,0,1,1,0,0,27
3599,3,0,1,0,0,0,0,0,1,1,0,0,32
3599,3,0,1,0,0,0,0,0,1,1,0,0,37
3599,3,0,0,0,1,0,0,0,1,1,0,0,22
3599,3,0,1,0,0,0,0,0,1,1,0,0,48
3599,3,0,1,0,0,0,0,0,1,1,0,0,55
3599,3,0,1,0,0,0,0,0,1,1,0,0,53
3599,3,1,0,0,0,0,0,0,1,1,0,0,48
3599,3,0,0,0,0,0,1,0,1,1,0,0,18
3599,3,1,0,0,0,0,0,0,1,1,0,0,53
3599,3,0,1,0,0,0,0,0,1,1,0,0,32
3599,3,0,0,0,0,0,1,0,1,1,0,0,17
3599,3,0,1,0,0,0,0,0,1,1,0,0,31
3599,3,0,0,0,0,0,1,0,1,1,0,0,20
3599,3,0,0,0,0,0,1,0,1,1,0,0,48
3599,3,0,0,0,0,0,1,0,1,1,0,0,45
3599,3,1,0,0,0,0,0,0,1,1,0,0,32
3599,3,0,0,0,0,0,1,0,1,1,0,0,19
3600,2,1,0,0,0,0,0,1,0,1,0,0,44
3600,2,0,1,0,1,0,0,1,0,1,0,0,27
3600,2,0,1,0,0,0,0,1,0,1,0,0,42
3600,2,0,1,0,0,0,0,1,0,1,0,0,42
3600,2,0,1,0,0,0,0,1,0,1,0,0,47
3600,2,0,1,0,0,0,0,1,0,1,0,0,27
3600,2,0,0,0,1,0,0,1,0,0,0,1,5
3600,2,0,1,0,1,0,0,1,0,1,0,0,42
3600,2,0,1,0,1,0,0,1,0,1,0,0,30
3600,2,0,1,0,0,0,0,1,0,1,0,0,32
3600,2,0,1,0,0,0,0,1,0,1,0,0,37
3600,2,0,1,0,0,0,0,1,0,1,0,0,37
3600,2,0,1,0,0,0,0,1,0,1,0,0,34
3600,2,0,1,0,0,0,0,1,0,1,0,0,32
3600,2,0,1,0,0,0,0,1,0,1,0,0,37
3600,2,0,1,0,0,0,0,1,0,1,0,0,42
3600,2,1,0,0,0,0,0,1,0,1,0,0,62
3600,2,1,0,0,0,0,0,1,0,1,0,0,67
3600,2,0,1,0,0,0,0,1,0,1,0,0,32
3600,2,0,0,0,0,0,1,1,0,0,0,1,8
3600,2,0,0,0,0,0,1,1,0,1,0,0,33
3600,2,0,0,0,0,0,1,1,0,1,0,0,27
3601,3,1,0,0,0,0,0,1,0,1,0,0,26
3601,3,1,0,0,0,0,0,1,0,1,0,0,50
3601,3,1,0,0,0,0,0,1,0,1,0,0,24
3601,3,1,0,0,0,0,0,1,0,0,0,1,2
3601,3,1,0,0,0,0,0,1,0,1,0,0,69
3601,3,1,0,0,0,0,0,1,0,1,0,0,42
3601,3,1,0,0,0,0,0,1,0,1,0,0,28
3602,5,1,0,0,0,0,0,0,1,0,0,1,10
3602,5,1,0,0,0,0,0,0,1,1,0,0,30
3602,5,1,0,0,0,0,0,0,1,0,0,1,6
3602,5,1,0,0,1,0,0,0,1,1,0,0,69
3602,5,1,0,0,0,0,0,0,1,1,0,0,58
3602,5,0,0,0,0,0,1,0,1,1,0,0,28
3602,5,1,0,0,0,0,0,0,1,0,0,1,9
3602,5,1,0,0,0,0,0,0,1,1,0,0,36
3602,5,1,0,0,0,0,0,0,1,1,0,0,22
3602,5,0,0,0,0,0,1,0,1,1,0,0,26
3602,5,0,0,0,0,0,1,0,1,1,0,0,65
3602,5,1,0,0,0,0,0,0,1,1,0,0,38
3602,5,1,0,0,0,0,0,0,1,0,0,1,2
3603,5,0,0,0,0,0,1,0,1,1,0,0,36
3603,5,0,0,0,0,0,1,0,1,1,0,0,68
3603,5,1,0,0,0,0,0,0,1,1,0,0,47
3603,5,1,0,0,0,0,0,0,1,1,0,0,36
3603,5,0,1,0,0,0,0,0,1,1,0,0,57
3603,5,0,0,0,0,1,0,0,1,1,0,0,62
3603,5,0,0,0,0,1,0,0,1,1,0,0,62
3603,5,0,0,0,0,0,1,0,1,1,0,0,65
3603,5,1,0,0,0,0,0,0,1,1,0,0,17
3603,5,0,0,0,0,1,0,0,1,1,0,0,57
3603,5,0,1,0,1,0,0,0,1,1,0,0,41
3603,5,1,0,0,0,0,0,0,1,1,0,0,59
3603,5,1,0,0,0,0,0,0,1,0,0,1,5
3603,5,0,0,0,1,0,0,0,1,1,0,0,17
3603,5,0,0,0,0,0,1,0,1,1,0,0,42
3603,5,0,0,0,0,0,1,0,1,1,0,0,55
3604,4,1,0,0,0,1,1,1,0,1,0,0,48
3604,4,0,1,0,0,0,1,1,0,1,0,0,38
3604,4,0,1,0,0,0,0,1,0,1,0,0,52
3604,4,0,1,0,1,0,0,1,0,1,0,0,40
3604,4,0,1,0,0,0,1,1,0,1,0,0,43
3604,4,1,0,0,0,1,1,1,0,1,0,0,22
3604,4,0,1,0,0,0,1,1,0,1,0,0,55
3604,4,0,1,0,0,0,1,1,0,1,0,0,46
3604,4,0,1,0,0,0,1,1,0,1,0,0,32
3604,4,1,0,0,0,1,1,1,0,1,0,0,21
3604,4,0,1,0,0,0,1,1,0,1,0,0,39
3604,4,0,1,0,0,0,1,1,0,1,0,0,21
3604,4,0,1,0,0,1,1,1,0,1,0,0,29
3604,4,0,1,0,0,0,1,1,0,1,0,0,42
3604,4,0,1,0,0,0,1,1,0,1,0,0,32
3604,4,1,0,0,0,1,0,1,0,1,0,0,48
3604,4,0,0,0,0,0,1,1,0,1,0,0,27
3604,4,0,0,0,0,0,1,1,0,1,0,0,47
3604,4,0,1,0,0,0,1,1,0,1,0,0,28
3604,4,0,0,0,0,0,1,1,0,1,0,0,52
3604,4,0,0,0,0,0,1,1,0,1,0,0,30
3604,4,0,1,0,0,0,1,1,0,1,0,0,27
3605,2,0,0,0,0,1,0,1,0,1,0,0,45
3605,2,1,0,0,0,0,0,1,0,1,0,0,50
3605,2,1,0,0,0,0,0,1,0,0,1,0,77
3605,2,1,0,0,0,0,0,1,0,0,1,0,77
3605,2,0,0,0,0,0,1,1,0,0,1,0,72
3606,3,0,0,0,0,0,1,1,0,1,0,0,52
3606,3,0,0,0,0,0,1,1,0,1,0,0,27
3606,3,0,0,0,0,0,1,1,0,1,0,0,62
3606,3,0,0,0,0,0,1,1,0,1,0,0,32
3606,3,0,0,0,0,0,1,1,0,1,0,0,29
3606,3,1,0,0,0,0,0,1,0,0,1,0,75
3606,3,1,0,0,0,0,0,1,0,1,0,0,55
3606,3,1,0,0,0,0,0,1,0,1,0,0,26
3606,3,0,0,0,0,0,1,1,0,1,0,0,33
3606,3,1,0,0,0,0,0,1,0,1,0,0,52
3606,3,1,0,0,0,0,0,1,0,1,0,0,61
3606,3,1,0,0,0,0,0,1,0,1,0,0,29
3606,3,0,0,0,0,0,1,1,0,1,0,0,31
3606,3,0,0,0,0,0,1,1,0,1,0,0,24
3606,3,0,0,0,0,0,1,1,0,1,0,0,22
3606,3,1,0,0,0,0,0,1,0,1,0,0,62
3606,3,0,0,0,0,1,0,1,0,1,0,0,37
3606,3,0,0,0,0,1,0,1,0,1,0,0,43
3606,3,0,0,0,0,0,1,1,0,1,0,0,70
3606,3,0,0,0,0,0,1,1,0,1,0,0,57
3607,5,0,0,0,0,0,1,1,0,1,0,0,36
3607,5,1,0,0,0,0,0,1,0,1,0,0,70
3607,5,1,0,0,0,0,0,1,0,1,0,0,65
3607,5,1,0,0,0,0,0,1,0,0,0,1,8
3607,5,0,0,0,0,0,1,1,0,1,0,0,43
3607,5,1,0,0,0,0,0,1,0,1,0,0,68
3607,5,0,0,0,0,0,1,1,0,1,0,0,34
3608,2,1,0,0,0,0,0,1,0,1,0,0,64
3608,2,1,0,0,0,0,0,1,0,1,0,0,57
3608,2,0,0,0,0,0,1,1,0,1,0,0,61
3608,2,1,0,0,0,0,0,1,0,1,0,0,54
3609,5,1,0,0,0,0,0,1,0,1,0,0,29
3609,5,0,0,0,0,0,1,1,0,1,0,0,27
3609,5,1,0,0,0,0,0,1,0,0,0,1,6
3609,5,1,0,0,0,0,0,1,0,1,0,0,33
3609,5,1,0,0,0,0,0,1,0,1,0,0,43
3609,5,1,0,0,0,0,0,1,0,0,0,1,7
3609,5,1,0,0,0,0,0,1,0,1,0,0,46
3609,5,1,0,0,0,0,0,1,0,1,0,0,59
3609,5,1,0,0,0,0,0,1,0,0,0,1,15
3609,5,1,0,0,0,0,0,1,0,0,0,1,4
3610,1,0,1,0,0,0,0,1,0,1,0,0,52
3610,1,0,1,0,0,0,0,1,0,1,0,0,20
3610,1,0,1,0,0,0,0,1,0,1,0,0,51
3610,1,0,1,0,0,0,1,1,0,1,0,0,63
3610,1,0,1,0,0,0,0,1,0,1,0,0,40
3610,1,0,1,0,0,0,0,1,0,1,0,0,52
3610,1,0,1,0,0,0,0,1,0,1,0,0,38
3610,1,0,1,0,0,0,0,1,0,1,0,0,33
3610,1,0,1,0,0,0,0,1,0,0,0,1,12
3610,1,0,1,0,0,0,0,1,0,1,0,0,28
3610,1,0,1,0,0,0,0,1,0,1,0,0,38
3610,1,0,1,0,0,0,0,1,0,1,0,0,18
3610,1,0,1,0,0,0,0,1,0,1,0,0,60
3610,1,0,1,0,0,0,0,1,0,1,0,0,16
3610,1,0,1,0,0,0,0,1,0,1,0,0,35
3610,1,0,0,0,1,0,0,1,0,1,0,0,45
3610,1,0,0,0,0,0,1,1,0,0,0,1,6
3610,1,0,1,0,0,0,0,1,0,1,0,0,30
3610,1,0,1,0,0,0,0,1,0,1,0,0,22
3610,1,0,1,0,0,0,0,1,0,1,0,0,20
3610,1,0,0,0,0,0,1,1,0,0,0,1,8
3610,1,0,1,0,0,0,0,1,0,1,0,0,68
3610,1,0,1,0,0,0,0,1,0,1,0,0,70
3610,1,0,1,0,0,0,0,1,0,1,0,0,21
3610,1,0,0,0,1,0,0,1,0,1,0,0,50
3611,2,0,0,0,0,1,0,1,0,0,0,1,7
3611,2,0,0,0,0,1,1,1,0,1,0,0,32
3611,2,1,0,0,0,0,0,1,0,1,0,0,30
3611,2,0,1,0,0,0,0,1,0,1,0,0,37
3611,2,0,0,0,0,0,1,1,0,1,0,0,42
3611,2,1,0,0,0,0,0,1,0,1,0,0,36
3611,2,1,0,0,0,0,0,1,0,1,0,0,28
3611,2,0,0,0,0,1,0,1,0,1,0,0,25
3611,2,0,1,0,0,0,0,1,0,1,0,0,47
3611,2,0,1,0,0,0,0,1,0,1,0,0,47
3611,2,0,0,0,0,0,1,1,0,1,0,0,28
3611,2,0,0,1,0,0,0,1,0,1,0,0,24
3611,2,0,0,0,0,0,1,1,0,1,0,0,27
3611,2,1,0,0,0,0,0,1,0,1,0,0,31
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,47
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,47
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,0,0,1,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,19
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3611,2,0,1,0,0,0,0,1,0,1,0,0,17
3611,2,0,1,0,0,0,0,1,0,1,0,0,18
3612,2,0,0,0,0,0,0,1,0,1,0,0,28
3612,2,0,0,0,0,0,0,1,0,1,0,0,35
3612,2,1,0,0,0,0,0,1,0,1,0,0,28
3612,2,0,0,0,0,0,0,1,0,1,0,0,32
3612,2,0,0,0,0,0,0,1,0,0,0,1,1
3612,2,0,0,0,0,0,0,1,0,0,0,1,7
3612,2,0,0,0,0,0,0,1,0,0,0,1,1
3612,2,0,0,0,0,0,0,1,0,1,0,0,30
3612,2,1,0,0,0,0,0,1,0,0,0,1,6
3612,2,1,0,0,0,0,0,1,0,1,0,0,62
3612,2,0,0,0,0,0,0,1,0,1,0,0,25
3612,2,0,0,0,0,0,0,1,0,1,0,0,32
3612,2,0,0,0,0,0,0,1,0,1,0,0,20
3612,2,0,0,0,0,0,0,1,0,1,0,0,22
3612,2,0,0,0,0,0,0,1,0,1,0,0,20
3613,2,0,0,0,0,1,0,1,0,1,0,0,58
3613,2,1,0,0,0,0,0,1,0,1,0,0,26
3613,2,1,0,0,0,0,1,1,0,1,0,0,60
3614,2,1,0,0,0,0,0,1,0,1,0,0,56
3614,2,0,0,0,0,0,1,1,0,1,0,0,30
3614,2,0,0,0,0,0,1,1,0,1,0,0,20
3614,2,0,1,0,0,0,0,1,0,1,0,0,25
3614,2,0,1,0,0,0,0,1,0,1,0,0,43
3614,2,0,1,0,0,0,0,1,0,1,0,0,25
3614,2,0,1,0,0,0,0,1,0,1,0,0,59
3614,2,0,0,0,0,0,1,1,0,1,0,0,60
3614,2,0,1,0,0,0,0,1,0,1,0,0,50
3614,2,0,1,0,0,0,0,1,0,1,0,0,39
3614,2,0,1,0,0,0,0,1,0,1,0,0,44
3614,2,0,0,0,0,0,1,1,0,1,0,0,40
3614,2,1,0,0,0,0,0,1,0,1,0,0,53
3614,2,1,0,0,0,0,0,1,0,1,0,0,30
3614,2,0,0,0,0,0,1,1,0,1,0,0,35
3614,2,1,0,0,0,0,0,1,0,1,0,0,56
3614,2,1,0,0,0,0,0,1,0,1,0,0,58
3615,3,0,0,0,1,0,0,0,1,1,0,0,32
3615,3,1,0,0,0,0,0,0,1,1,0,0,23
3615,3,1,0,0,0,0,0,0,1,1,0,0,52
3615,3,1,0,0,0,0,0,0,1,1,0,0,50
3615,3,1,0,0,0,0,0,0,1,1,0,0,25
3615,3,0,0,0,1,0,0,0,1,1,0,0,52
3615,3,1,0,0,0,0,0,0,1,1,0,0,25
3615,3,1,0,0,0,0,0,0,1,1,0,0,27
3615,3,0,0,0,0,1,0,0,1,0,0,1,12
3616,2,0,0,0,0,1,0,0,1,1,0,0,34
3616,2,0,0,0,0,0,1,0,1,1,0,0,30
3616,2,0,0,0,0,1,0,0,1,1,0,0,56
3616,2,0,0,0,0,0,1,0,1,1,0,0,27
3616,2,0,0,0,0,0,1,0,1,1,0,0,63
3616,2,1,0,0,0,0,0,0,1,0,1,0,79
3616,2,0,0,0,0,1,0,0,1,1,0,0,53
3616,2,0,0,0,0,1,0,0,1,1,0,0,33
3616,2,0,0,0,1,0,0,0,1,1,0,0,65
3616,2,0,0,0,0,1,0,0,1,1,0,0,31
3616,2,0,0,0,0,0,1,0,1,1,0,0,26
3617,2,0,1,0,0,0,1,1,0,1,0,0,45
3617,2,1,0,0,1,0,1,1,0,1,0,0,30
3617,2,0,0,0,0,0,1,1,0,1,0,0,29
3617,2,0,1,0,0,0,0,1,0,1,0,0,50
3617,2,0,1,0,0,1,0,1,0,1,0,0,34
3617,2,0,1,0,0,0,0,1,0,1,0,0,55
3617,2,0,1,0,0,1,0,1,0,1,0,0,34
3617,2,0,1,0,0,0,0,1,0,1,0,0,56
3617,2,0,1,0,0,0,0,1,0,1,0,0,42
3617,2,0,1,0,0,0,0,1,0,1,0,0,52
3617,2,0,1,0,0,0,1,1,0,1,0,0,33
3617,2,0,1,0,0,0,0,1,0,1,0,0,47
3617,2,0,1,0,0,0,0,1,0,1,0,0,67
3617,2,0,1,0,0,0,0,1,0,1,0,0,60
3617,2,1,0,0,0,0,0,1,0,1,0,0,60
3617,2,0,0,0,0,1,0,1,0,1,0,0,23
3617,2,0,0,0,0,1,0,1,0,1,0,0,34
3617,2,0,1,0,0,0,0,1,0,1,0,0,46
